course_id,acreage,holes,course_type,longitude,latitude,state,state_land_value
3181,33.8554318,54,Semi Private,-82.51322,28.073542,FL,100009.0909
3182,29.67946202,18,Semi Private,-82.348871,28.137556,FL,100009.0909
3183,201.4043492,18,Semi Private,-82.594986,28.078563,FL,100009.0909
3184,95.57186302,18,Semi Private,-82.493573,27.929199,FL,100009.0909
3185,50.14347891,18,Public,-82.611254,28.034623,FL,100009.0909
3186,320.011041,18,Public,-82.297723,28.147649,FL,100009.0909
3187,16.65021397,18,Public,-82.520091,28.09959,FL,100009.0909
3188,NA,18,Public,-82.351203,28.15396,FL,100009.0909
3189,NA,9,Public,-82.369639,28.032952,FL,100009.0909
3190,126.1650506,18,Public,-82.409809,28.072854,FL,100009.0909
3191,374.7439588,36,Public,-82.616595,28.047786,FL,100009.0909
3192,105.5767213,18,Municipal,-82.758623,28.133749,FL,100009.0909
3193,NA,18,Private,-82.708609,28.158744,FL,100009.0909
3194,160.2942155,18,Private,-82.699031,28.143319,FL,100009.0909
3195,123.9460882,18,Semi Private,-82.688616,28.15987,FL,100009.0909
3196,NA,18,Public,-81.75872,28.802249,FL,100009.0909
3197,9.651671598,9,Public,-81.753796,28.765262,FL,100009.0909
3198,10.82566362,18,Private,-82.384732,28.036571,FL,100009.0909
3199,59.80167189,18,Private,-80.130229,26.97786,FL,100009.0909
3200,NA,36,Private,-80.094114,26.988028,FL,100009.0909
3201,169.7077282,18,Private,-80.109496,26.967267,FL,100009.0909
3202,13.81912015,9,Private,-80.125456,26.983345,FL,100009.0909
3203,155.3239659,18,Private,-80.117399,26.976144,FL,100009.0909
3204,15.55710736,36,Public,-81.993607,28.910224,FL,100009.0909
3205,NA,54,Public,-82.006493,28.949373,FL,100009.0909
3206,12.37918359,45,Public,-81.963699,28.944251,FL,100009.0909
3207,5.976781402,18,Public,-81.946359,28.95165,FL,100009.0909
3208,89.31144988,36,Public,-82.013052,28.971629,FL,100009.0909
3209,NA,18,Public,-81.970252,28.934955,FL,100009.0909
3210,NA,18,Semi Private,-80.810425,28.578369,FL,100009.0909
3211,NA,18,Public,-80.827683,28.577136,FL,100009.0909
3212,207.0511711,18,Public,-80.867079,28.654657,FL,100009.0909
3213,NA,18,Public,-80.864314,28.523896,FL,100009.0909
3214,6.113296578,9,Public,-80.839574,28.655836,FL,100009.0909
3215,NA,9,Municipal,-82.758665,27.767438,FL,100009.0909
3216,103.7505795,18,Public,-82.648135,28.178763,FL,100009.0909
3217,NA,18,Semi Private,-85.641576,30.096637,FL,100009.0909
3218,19.71212643,54,Public,-82.475755,27.404379,FL,100009.0909
3219,227.8698617,18,Private,-82.21144,27.885253,FL,100009.0909
3220,41.03603173,18,Semi Private,-82.24397,27.906199,FL,100009.0909
3221,200.5862516,18,Public,-82.259493,27.876477,FL,100009.0909
3222,187.8783593,18,Private,-82.392303,27.065401,FL,100009.0909
3223,540.9293525,36,Private,-82.357822,27.059566,FL,100009.0909
3224,15.90896898,18,Private,-82.372634,27.085609,FL,100009.0909
3225,30.69674208,18,Public,-82.439396,27.10875,FL,100009.0909
3226,335.9174433,18,Public,-82.409582,27.110457,FL,100009.0909
3227,225.8352408,54,Public,-82.448461,27.072621,FL,100009.0909
3228,11.9532717,54,Public,-82.402478,27.084623,FL,100009.0909
3229,413.0932936,18,Public,-82.363988,27.03245,FL,100009.0909
3230,16.5841541,18,Public,-82.378464,27.051404,FL,100009.0909
3231,335.9174433,36,Public,-82.406411,27.125271,FL,100009.0909
3232,NA,36,Municipal,-80.441326,27.726637,FL,100009.0909
3233,78.91269526,36,Private,-80.394361,27.683798,FL,100009.0909
3234,195.1718114,18,Private,-80.417623,27.700188,FL,100009.0909
3235,108.9588958,54,Private,-80.377211,27.713538,FL,100009.0909
3236,25.75310399,18,Private,-80.339591,27.597444,FL,100009.0909
3237,273.1755261,18,Private,-80.41003,27.771704,FL,100009.0909
3238,310.0134731,18,Private,-80.445276,27.745796,FL,100009.0909
3239,53.4822483,18,Private,-80.356284,27.638844,FL,100009.0909
3240,212.4365041,18,Private,-80.412488,27.789168,FL,100009.0909
3241,53.24109175,18,Semi Private,-80.433725,27.701718,FL,100009.0909
3242,7.797069883,18,Semi Private,-80.390064,27.563191,FL,100009.0909
3243,73.24289109,9,Semi Private,-80.397462,27.678468,FL,100009.0909
3244,308.6512921,18,Semi Private,-80.481581,27.714896,FL,100009.0909
3245,149.0253997,18,Semi Private,-80.482287,27.6292,FL,100009.0909
3246,141.3369381,18,Semi Private,-80.390071,27.650096,FL,100009.0909
3247,187.2107448,18,Public,-80.37741,27.599732,FL,100009.0909
3248,131.2484371,18,Public,-80.467012,27.640756,FL,100009.0909
3249,406.5496363,27,Public,-80.73558,28.237833,FL,100009.0909
3250,505.2036006,18,Public,-80.725721,28.2767,FL,100009.0909
3251,84.56791844,18,Semi Private,-80.103129,26.504598,FL,100009.0909
3252,77.69296855,9,Public,-81.821009,27.498399,FL,100009.0909
3253,NA,18,Public,-82.524739,28.682828,FL,100009.0909
3254,179.138605,18,Semi Private,-80.290886,26.655491,FL,100009.0909
3255,21.66042431,18,Public,-82.385373,28.236473,FL,100009.0909
3256,11.93045899,18,Public,-82.35745,28.246424,FL,100009.0909
3257,57.05929812,36,Public,-82.333364,28.238668,FL,100009.0909
3258,NA,27,Municipal,-80.227919,26.71713,FL,100009.0909
3259,191.8542392,18,Municipal,-80.064025,26.654175,FL,100009.0909
3260,203.8967069,18,Private,-80.18203,26.655835,FL,100009.0909
3261,177.8571394,36,Private,-80.099887,26.728778,FL,100009.0909
3262,NA,18,Private,-80.125028,26.731939,FL,100009.0909
3263,224.7699271,18,Private,-80.141712,26.79518,FL,100009.0909
3264,58.71117745,18,Private,-80.198112,26.692928,FL,100009.0909
3265,182.3289246,36,Private,-80.083567,26.733097,FL,100009.0909
3266,112.2068117,18,Semi Private,-80.189292,26.702276,FL,100009.0909
3267,NA,18,Semi Private,-80.14407,26.710105,FL,100009.0909
3268,NA,54,Semi Private,-80.205544,26.799296,FL,100009.0909
3269,22.764446,36,Semi Private,-80.224915,26.650475,FL,100009.0909
3270,388.0191322,18,Semi Private,-80.141249,26.580005,FL,100009.0909
3271,210.0577205,27,Semi Private,-80.096529,26.664555,FL,100009.0909
3272,89.12842276,18,Public,-80.292326,26.676911,FL,100009.0909
3273,66.90101808,18,Public,-80.122364,26.712277,FL,100009.0909
3274,59.73729429,18,Public,-80.108143,26.768543,FL,100009.0909
3275,405.0505634,36,Private,-80.394633,26.093374,FL,100009.0909
3276,107.79757,18,Public,-81.987086,28.822585,FL,100009.0909
3277,NA,18,Public,-82.014989,28.896945,FL,100009.0909
3278,NA,27,Public,-82.511457,29.342733,FL,100009.0909
3279,NA,18,Semi Private,-81.526667,28.477503,FL,100009.0909
3280,NA,18,Semi Private,-81.538628,28.459468,FL,100009.0909
3281,NA,18,Semi Private,-81.566039,28.507935,FL,100009.0909
3282,162.0285178,18,Private,-81.59281,28.500257,FL,100009.0909
3283,914.7301849,45,Public,-81.630781,28.441752,FL,100009.0909
3284,NA,18,Public,-81.605918,28.522445,FL,100009.0909
3285,134.65482,18,Municipal,-81.702814,28.068722,FL,100009.0909
3286,NA,18,Private,-81.663219,28.032675,FL,100009.0909
3287,110.542901,9,Semi Private,-81.65227,27.974168,FL,100009.0909
3288,8.662091955,18,Semi Private,-81.700494,28.088335,FL,100009.0909
3289,46.98620427,18,Semi Private,-81.683141,28.097839,FL,100009.0909
3290,660.2114123,18,Public,-81.644968,28.011856,FL,100009.0909
3291,110.542901,9,Public,-81.644089,27.971376,FL,100009.0909
3292,8.228592406,9,Municipal,-81.348038,28.60399,FL,100009.0909
3293,NA,18,Private,-81.323042,28.611179,FL,100009.0909
3294,NA,18,Public,-81.310985,28.585358,FL,100009.0909
3295,378.4509458,18,Semi Private,-81.254112,28.678312,FL,100009.0909
3296,409.9528179,9,Semi Private,-81.776454,30.753392,FL,100009.0909
3297,NA,18,Public,-81.583204,28.713105,FL,100009.0909
3298,66.70802553,18,Municipal,-82.165241,28.227017,FL,100009.0909
3299,73.82801797,27,Semi Private,-82.200995,28.238099,FL,100009.0909
3300,NA,18,Public,-82.231312,28.246439,FL,100009.0909
3301,100.8021023,18,Public,-82.207283,28.247312,FL,100009.0909
3302,85.08692269,18,Public,-82.228463,28.211017,FL,100009.0909
3303,46.73669539,18,Public,-82.235936,28.236178,FL,100009.0909
3304,138.6077546,18,Public,-81.800232,27.358778,FL,100009.0909
3305,NA,18,Private,-80.408698,27.306615,FL,100009.0909
3306,147.8961647,18,Public,-80.733029,28.291904,FL,100009.0909
3307,570.9781384,54,Public,-81.932338,27.6778,FL,100009.0909
3308,173.5440007,18,Municipal,-84.666969,34.045301,GA,50209.09091
3309,26.43429257,18,Semi Private,-84.723693,33.994119,GA,50209.09091
3310,49.60234091,18,Semi Private,-84.730511,34.063663,GA,50209.09091
3311,217.7075725,18,Public,-84.761682,34.052924,GA,50209.09091
3312,NA,9,Public,-85.040388,34.367657,GA,50209.09091
3313,NA,18,Public,-84.980585,34.30127,GA,50209.09091
3314,NA,18,Public,-83.440379,31.1179,GA,50209.09091
3315,255.3184626,18,Municipal,-84.098201,31.60797,GA,50209.09091
3316,NA,18,Municipal,-84.204032,31.62604,GA,50209.09091
3317,150.9942241,18,Private,-84.255905,31.613012,GA,50209.09091
3318,404.3160193,18,Semi Private,-84.28227,31.575555,GA,50209.09091
3319,228.9882943,18,Public,-84.135506,31.618334,GA,50209.09091
3320,NA,9,Public,-84.149558,31.570502,GA,50209.09091
3321,NA,18,Public,-82.497056,31.538775,GA,50209.09091
3322,NA,18,Private,-84.311841,34.151993,GA,50209.09091
3323,147.0987185,18,Private,-84.301801,34.190387,GA,50209.09091
3324,830.0800251,36,Private,-84.22017,34.087604,GA,50209.09091
3325,489.283278,18,Semi Private,-84.350943,34.126508,GA,50209.09091
3326,88.39221968,18,Semi Private,-84.259348,34.127274,GA,50209.09091
3327,28.68377791,18,Semi Private,-84.261283,34.168606,GA,50209.09091
3328,NA,18,Semi Private,-84.264277,34.001,GA,50209.09091
3329,206.7245094,18,Semi Private,-84.329619,34.153298,GA,50209.09091
3330,191.8491155,27,Public,-84.221568,34.012246,GA,50209.09091
3331,NA,18,Public,-84.286323,34.145533,GA,50209.09091
3332,207.1681297,36,Public,-84.112454,32.004625,GA,50209.09091
3333,126.3159306,18,Public,-84.223625,32.047681,GA,50209.09091
3334,NA,18,Public,-84.289487,32.075252,GA,50209.09091
3335,NA,9,Public,-83.691863,31.672958,GA,50209.09091
3336,331.2065983,45,Private,-83.413615,33.97446,GA,50209.09091
3337,NA,18,Public,-83.320162,33.886605,GA,50209.09091
3338,214.5745701,18,Public,-83.374376,33.920644,GA,50209.09091
3339,119.6800275,18,Municipal,-84.463962,33.714826,GA,50209.09091
3340,110.8147616,18,Municipal,-84.401192,33.817311,GA,50209.09091
3341,169.5620315,18,Municipal,-84.369616,33.681601,GA,50209.09091
3342,57.98760027,9,Municipal,-84.339194,33.769267,GA,50209.09091
3343,55.98321755,9,Municipal,-84.446324,33.726727,GA,50209.09091
3344,NA,18,Municipal,-84.308453,33.681337,GA,50209.09091
3345,150.1181199,27,Private,-84.349965,33.862876,GA,50209.09091
3346,209.8414194,18,Private,-84.327776,33.875576,GA,50209.09091
3347,131.6113291,18,Private,-84.537917,33.661917,GA,50209.09091
3348,11.17339133,9,Semi Private,-84.375472,33.800299,GA,50209.09091
3349,160.9921522,36,Semi Private,-84.360893,33.991228,GA,50209.09091
3350,245.3465278,18,Semi Private,-84.330766,33.774403,GA,50209.09091
3351,NA,18,Semi Private,-84.312723,33.96524,GA,50209.09091
3352,191.292401,18,Semi Private,-84.303353,33.744972,GA,50209.09091
3353,102.9938452,18,Public,-84.370027,33.96961,GA,50209.09091
3354,12.21558754,18,Public,-84.314837,33.743733,GA,50209.09091
3355,NA,18,Public,-84.42389,33.815591,GA,50209.09091
3356,154.082257,18,Public,-84.391789,33.87568,GA,50209.09091
3357,234.6198753,18,Public,-84.579921,33.681789,GA,50209.09091
3358,NA,9,Public,-83.818454,33.962631,GA,50209.09091
3359,220.1330127,18,Municipal,-82.029954,33.484795,GA,50209.09091
3360,220.1330127,18,Private,-82.010526,33.482061,GA,50209.09091
3361,439.1702579,27,Private,-82.018142,33.505633,GA,50209.09091
3362,112.0432244,18,Private,-82.039673,33.420145,GA,50209.09091
3363,151.0636329,18,Private,-82.061792,33.54312,GA,50209.09091
3364,225.276213,18,Public,-82.04678,33.472944,GA,50209.09091
3365,NA,18,Public,-81.989727,33.333641,GA,50209.09091
3366,225.276213,9,Public,-82.049102,33.468483,GA,50209.09091
3367,NA,18,Public,-84.631952,33.850935,GA,50209.09091
3368,NA,36,Municipal,-84.627279,30.980531,GA,50209.09091
3369,205.7874321,18,Public,-84.591914,30.863614,GA,50209.09091
3370,285.7677327,27,Semi Private,-84.273129,34.258416,GA,50209.09091
3371,NA,18,Semi Private,-84.115922,32.984201,GA,50209.09091
3372,NA,18,Public,-82.377394,31.720973,GA,50209.09091
3373,NA,18,Public,-83.53209,33.842851,GA,50209.09091
3374,259.4010624,18,Private,-82.353957,31.265573,GA,50209.09091
3375,259.4010624,18,Public,-82.34141,31.263249,GA,50209.09091
3376,116.2400011,18,Municipal,-83.96711,34.874989,GA,50209.09091
3377,NA,18,Public,-84.025961,34.948643,GA,50209.09091
3378,NA,9,Private,-84.936555,31.361396,GA,50209.09091
3379,243.4110739,18,Private,-83.466152,33.924111,GA,50209.09091
3380,NA,18,Public,-83.554924,32.543148,GA,50209.09091
3381,NA,18,Public,-85.26368,33.526286,GA,50209.09091
3382,264.9185472,18,Semi Private,-83.835132,34.096471,GA,50209.09091
3383,264.9185472,18,Semi Private,-83.83652,34.098114,GA,50209.09091
3384,212.5758803,45,Public,-83.8256,34.109068,GA,50209.09091
3385,NA,18,Public,-85.167318,33.698348,GA,50209.09091
3386,NA,18,Private,-81.468126,31.200447,GA,50209.09091
3387,174.0282764,18,Public,-81.518368,31.278202,GA,50209.09091
3388,10.47391828,18,Public,-81.586378,31.231398,GA,50209.09091
3389,NA,9,Public,-84.38571,32.390765,GA,50209.09091
3390,140.4486109,18,Public,-84.0191,34.176261,GA,50209.09091
3391,153.2233199,18,Public,-84.030991,34.178938,GA,50209.09091
3392,158.8224765,18,Private,-84.227919,30.90279,GA,50209.09091
3393,NA,18,Public,-84.339071,30.712873,GA,50209.09091
3394,NA,18,Public,-84.165151,30.875361,GA,50209.09091
3395,262.375705,18,Municipal,-84.844272,34.552559,GA,50209.09091
3396,116.073426,18,Public,-84.914696,34.543937,GA,50209.09091
3397,73.77364756,9,Private,-84.47568,34.230723,GA,50209.09091
3398,140.0396256,18,Semi Private,-84.517962,34.267802,GA,50209.09091
3399,7.278194032,18,Public,-84.549735,34.186821,GA,50209.09091
3400,231.2647461,18,Public,-84.355462,34.232925,GA,50209.09091
3401,79.45642158,18,Private,-85.099682,33.568208,GA,50209.09091
3402,367.9360754,18,Public,-85.02376,33.568702,GA,50209.09091
3403,191.9493165,18,Private,-84.815106,34.205971,GA,50209.09091
3404,78.12834281,9,Public,-84.828062,34.233002,GA,50209.09091
3405,164.669127,18,Public,-84.833431,34.09339,GA,50209.09091
3406,127.4174298,18,Private,-85.254427,34.045932,GA,50209.09091
3407,73.95518984,18,Public,-85.255849,33.983078,GA,50209.09091
3408,NA,18,Public,-85.221745,34.074292,GA,50209.09091
3409,NA,18,Public,-84.828447,34.811431,GA,50209.09091
3410,NA,18,Public,-84.804317,34.743831,GA,50209.09091
3411,NA,9,Public,-85.361363,34.866797,GA,50209.09091
3412,282.8375024,18,Private,-83.45646,34.70245,GA,50209.09091
3413,141.4415798,18,Public,-83.453233,34.634305,GA,50209.09091
3414,97.41068621,9,Public,-81.900239,32.11814,GA,50209.09091
3415,NA,18,Semi Private,-83.412962,34.882746,GA,50209.09091
3416,139.2171353,18,Public,-83.364494,34.85894,GA,50209.09091
3417,NA,18,Public,-83.414223,34.864383,GA,50209.09091
3418,94.21102231,18,Public,-83.742617,34.511179,GA,50209.09091
3419,NA,18,Private,-82.200657,32.248277,GA,50209.09091
3420,NA,18,Public,-83.276383,32.374458,GA,50209.09091
3421,NA,45,Public,-83.330513,32.327209,GA,50209.09091
3422,NA,18,Municipal,-84.953207,34.921115,GA,50209.09091
3423,NA,18,Public,-83.208811,34.054028,GA,50209.09091
3424,97.16263783,9,Municipal,-84.464141,33.654294,GA,50209.09091
3425,NA,18,Municipal,-84.720852,31.163585,GA,50209.09091
3426,118.774257,9,Municipal,-84.956033,32.397302,GA,50209.09091
3427,106.3412997,18,Private,-84.964008,32.487753,GA,50209.09091
3428,187.357949,18,Private,-85.002661,32.539045,GA,50209.09091
3429,6.606168061,18,Semi Private,-84.914903,32.561923,GA,50209.09091
3430,20.21249451,9,Public,-84.987457,32.50291,GA,50209.09091
3431,NA,9,Public,-83.471729,34.190687,GA,50209.09091
3432,158.0805021,18,Public,-83.395431,34.18565,GA,50209.09091
3433,220.2814718,18,Public,-83.944312,33.674657,GA,50209.09091
3434,NA,18,Public,-83.972213,33.630076,GA,50209.09091
3435,200.9041888,18,Public,-84.025682,33.586977,GA,50209.09091
3436,180.3351017,18,Municipal,-83.899452,31.969771,GA,50209.09091
3437,256.0343957,18,Public,-83.921784,31.872401,GA,50209.09091
3438,NA,18,Public,-83.736303,31.927077,GA,50209.09091
3439,22.66146465,18,Public,-83.84398,33.572341,GA,50209.09091
3440,134.9613268,18,Public,-83.90802,33.584455,GA,50209.09091
3441,NA,18,Public,-83.927575,33.590918,GA,50209.09091
3442,113.2328233,18,Semi Private,-84.209272,34.178516,GA,50209.09091
3443,16.63426123,18,Semi Private,-84.124684,34.137716,GA,50209.09091
3444,102.9025051,18,Public,-84.028669,34.30268,GA,50209.09091
3445,202.1028853,18,Public,-84.061271,34.301001,GA,50209.09091
3446,NA,18,Public,-84.093867,34.18127,GA,50209.09091
3447,NA,18,Public,-84.751535,32.28772,GA,50209.09091
3448,NA,9,Private,-84.794468,31.78107,GA,50209.09091
3449,145.1931879,18,Semi Private,-83.914241,34.058807,GA,50209.09091
3450,67.23079984,18,Public,-83.909488,34.021203,GA,50209.09091
3451,183.6511669,18,Public,-83.964247,34.498297,GA,50209.09091
3452,157.8794121,18,Private,-84.954757,34.803597,GA,50209.09091
3453,NA,9,Private,-84.457586,31.768794,GA,50209.09091
3454,NA,18,Semi Private,-84.238998,34.371707,GA,50209.09091
3455,34.80348337,18,Public,-83.983041,34.403198,GA,50209.09091
3456,NA,18,Public,-84.106271,34.455445,GA,50209.09091
3457,NA,18,Public,-83.041671,32.415874,GA,50209.09091
3458,NA,18,Public,-83.902456,31.321168,GA,50209.09091
3459,NA,18,Public,-84.912215,31.085048,GA,50209.09091
3460,34.54536637,9,Municipal,-82.851825,31.495814,GA,50209.09091
3461,138.696152,18,Private,-82.836099,31.522764,GA,50209.09091
3462,150.7040622,18,Public,-82.796442,31.553228,GA,50209.09091
3463,NA,18,Public,-82.800057,31.504648,GA,50209.09091
3464,168.4473889,18,Municipal,-84.753988,33.732014,GA,50209.09091
3465,416.1715946,18,Semi Private,-84.72592,33.716483,GA,50209.09091
3466,139.9686632,18,Public,-84.700829,33.792695,GA,50209.09091
3467,NA,18,Municipal,-82.898999,32.5174,GA,50209.09091
3468,108.9011868,18,Private,-82.898865,32.592834,GA,50209.09091
3469,198.1604371,27,Private,-84.170951,33.947518,GA,50209.09091
3470,72.94915883,18,Private,-84.182221,34.028102,GA,50209.09091
3471,NA,18,Private,-84.183962,34.051073,GA,50209.09091
3472,139.8486215,27,Semi Private,-84.11142,33.996213,GA,50209.09091
3473,NA,18,Public,-84.147654,34.023178,GA,50209.09091
3474,44.12694675,18,Public,-84.143302,34.06742,GA,50209.09091
3475,50.10934219,18,Public,-84.10379,33.967851,GA,50209.09091
3476,NA,18,Public,-84.141921,34.023453,GA,50209.09091
3477,NA,9,Public,-83.195374,32.212373,GA,50209.09091
3478,NA,18,Public,-83.122383,32.144607,GA,50209.09091
3479,86.71651807,9,Municipal,-83.390824,33.314653,GA,50209.09091
3480,418.0623498,18,Semi Private,-83.233577,33.393831,GA,50209.09091
3481,NA,18,Public,-83.266998,33.416539,GA,50209.09091
3482,NA,18,Municipal,-82.839628,34.111646,GA,50209.09091
3483,118.7209497,18,Private,-82.852209,34.082646,GA,50209.09091
3484,160.4313826,18,Public,-81.499365,32.172562,GA,50209.09091
3485,197.8214653,27,Public,-84.18348,33.641658,GA,50209.09091
3486,378.3307297,18,Municipal,-84.438617,34.75591,GA,50209.09091
3487,NA,36,Semi Private,-82.165935,33.596398,GA,50209.09091
3488,183.6859797,18,Public,-82.216215,33.519633,GA,50209.09091
3489,332.2542572,18,Public,-82.1035,33.551338,GA,50209.09091
3490,71.34470907,18,Public,-84.61093,33.561747,GA,50209.09091
3491,NA,9,Municipal,-82.563212,30.69041,GA,50209.09091
3492,165.3260081,18,Semi Private,-84.50786,33.379444,GA,50209.09091
3493,NA,18,Public,-84.392638,33.424724,GA,50209.09091
3494,63.26549085,9,Public,-83.237719,31.68235,GA,50209.09091
3495,307.4109283,18,Public,-83.853872,34.199091,GA,50209.09091
3496,265.8472102,18,Semi Private,-83.99083,33.11704,GA,50209.09091
3497,149.9969862,18,Public,-83.956406,33.038451,GA,50209.09091
3498,NA,54,Public,-84.946007,32.359015,GA,50209.09091
3499,259.9631157,18,Municipal,-85.046995,31.665055,GA,50209.09091
3500,NA,27,Public,-82.154179,33.40985,GA,50209.09091
3501,175.5876156,18,Semi Private,-84.441605,33.705988,GA,50209.09091
3502,45.57846509,18,Municipal,-81.62302,31.878157,GA,50209.09091
3503,NA,9,Public,-83.860374,32.596695,GA,50209.09091
3504,170.490436,18,Municipal,-83.862054,34.355153,GA,50209.09091
3505,360.111839,54,Public,-83.849237,34.243235,GA,50209.09091
3506,NA,18,Public,-84.561856,33.110019,GA,50209.09091
3507,63.86923409,18,Private,-83.307981,32.917029,GA,50209.09091
3508,130.2581607,18,Municipal,-83.473486,33.027063,GA,50209.09091
3509,NA,90,Semi Private,-83.218057,33.414328,GA,50209.09091
3510,NA,18,Public,-83.205476,33.478031,GA,50209.09091
3511,NA,18,Public,-83.208208,33.422629,GA,50209.09091
3512,141.748324,18,Municipal,-84.27103,33.23767,GA,50209.09091
3513,190.4779313,18,Semi Private,-84.234907,33.275533,GA,50209.09091
3514,62.98336346,18,Semi Private,-84.235811,33.308042,GA,50209.09091
3515,144.8399534,18,Semi Private,-84.314859,33.254292,GA,50209.09091
3516,NA,18,Public,-84.172826,33.159615,GA,50209.09091
3517,44.39986882,18,Public,-84.249657,33.458181,GA,50209.09091
3518,NA,18,Public,-82.33283,33.487381,GA,50209.09091
3519,275.8831811,18,Public,-82.913518,34.322496,GA,50209.09091
3520,128.4991341,18,Public,-82.948769,34.330391,GA,50209.09091
3521,359.0545977,18,Public,-83.517019,32.326085,GA,50209.09091
3522,90.51402637,9,Municipal,-82.587711,31.886044,GA,50209.09091
3523,0.140315753,18,Public,-83.714925,34.708358,GA,50209.09091
3524,NA,18,Public,-82.054731,33.307213,GA,50209.09091
3525,127.9201807,18,Public,-81.599213,31.800761,GA,50209.09091
3526,103.5660881,18,Public,-84.81893,33.836777,GA,50209.09091
3527,NA,18,Public,-84.905577,33.192703,GA,50209.09091
3528,393.3616599,18,Public,-83.477692,34.35503,GA,50209.09091
3529,44.10348676,18,Public,-83.861733,34.112848,GA,50209.09091
3530,220.669536,54,Public,-83.945695,33.321926,GA,50209.09091
3531,133.933752,9,Private,-84.404921,34.444997,GA,50209.09091
3532,5.052236212,18,Private,-84.364335,34.492361,GA,50209.09091
3533,NA,45,Semi Private,-84.286265,34.449863,GA,50209.09091
3534,NA,18,Public,-83.696005,34.097503,GA,50209.09091
3535,760.2459237,63,Public,-81.40509,31.066737,GA,50209.09091
3536,386.1373096,18,Public,-81.888782,31.565443,GA,50209.09091
3537,NA,18,Private,-84.23936,34.017355,GA,50209.09091
3538,416.9091211,54,Private,-84.193706,34.00497,GA,50209.09091
3539,149.054326,54,Public,-84.295012,33.529848,GA,50209.09091
3540,211.3855518,27,Public,-84.400594,33.479524,GA,50209.09091
3541,176.596596,45,Private,-84.624126,33.986874,GA,50209.09091
3542,103.3551011,18,Private,-84.59205,34.035405,GA,50209.09091
3543,NA,18,Public,-82.078264,33.194702,GA,50209.09091
3544,NA,18,Public,-81.556909,30.782978,GA,50209.09091
3545,NA,18,Public,-81.627334,30.815678,GA,50209.09091
3546,133.1118508,18,Municipal,-85.278884,34.694453,GA,50209.09091
3547,165.8357351,18,Private,-85.057263,33.062068,GA,50209.09091
3548,NA,9,Public,-85.017902,33.009024,GA,50209.09091
3549,NA,18,Public,-84.963659,32.942835,GA,50209.09091
3550,30.68592823,9,Public,-85.00472,33.040047,GA,50209.09091
3551,106.7137229,18,Public,-83.206736,30.677847,GA,50209.09091
3552,143.5657381,18,Municipal,-84.002138,34.019249,GA,50209.09091
3553,NA,18,Semi Private,-84.102411,33.939958,GA,50209.09091
3554,113.6588383,18,Public,-82.340166,33.759126,GA,50209.09091
3555,NA,9,Public,-85.189601,34.17134,GA,50209.09091
3556,191.5558617,18,Municipal,-84.145066,33.758223,GA,50209.09091
3557,46.95785036,18,Semi Private,-84.192934,33.33787,GA,50209.09091
3558,NA,18,Semi Private,-84.157025,33.375227,GA,50209.09091
3559,165.580529,18,Public,-83.923641,33.771235,GA,50209.09091
3560,135.0873803,18,Private,-85.35501,34.961573,GA,50209.09091
3561,53.07484601,9,Private,-82.399244,33.025153,GA,50209.09091
3562,219.0861857,18,Municipal,-83.570094,32.864096,GA,50209.09091
3563,216.751715,18,Private,-83.736359,32.956313,GA,50209.09091
3564,162.6069835,18,Private,-83.708226,32.869805,GA,50209.09091
3565,372.49934,18,Semi Private,-83.660692,32.940152,GA,50209.09091
3566,NA,18,Public,-83.806356,32.886016,GA,50209.09091
3567,NA,18,Public,-83.800198,32.859757,GA,50209.09091
3568,NA,18,Public,-83.685877,32.75093,GA,50209.09091
3569,116.5183732,18,Municipal,-84.552114,33.942082,GA,50209.09091
3570,101.9588971,45,Semi Private,-84.435417,33.960959,GA,50209.09091
3571,201.4528932,18,Public,-84.422762,33.939104,GA,50209.09091
3572,NA,18,Municipal,-82.910059,32.046901,GA,50209.09091
3573,67.86758954,18,Semi Private,-84.074769,33.448919,GA,50209.09091
3574,NA,18,Public,-84.166587,33.41796,GA,50209.09091
3575,NA,18,Public,-84.347774,32.986458,GA,50209.09091
3576,NA,18,Public,-82.06235,32.41366,GA,50209.09091
3577,526.6334254,36,Municipal,-84.840384,32.553023,GA,50209.09091
3578,NA,18,Public,-84.812477,32.587235,GA,50209.09091
3579,185.1878365,18,Municipal,-83.276259,33.093353,GA,50209.09091
3580,NA,18,Private,-83.207786,33.137952,GA,50209.09091
3581,NA,9,Public,-81.955357,32.854319,GA,50209.09091
3582,154.7277252,18,Semi Private,-83.724114,33.767616,GA,50209.09091
3583,116.9437576,18,Public,-83.770698,33.900798,GA,50209.09091
3584,191.5947014,18,Public,-83.787668,33.781258,GA,50209.09091
3585,NA,18,Private,-84.03065,32.300467,GA,50209.09091
3586,40.19095245,9,Private,-83.841947,33.368965,GA,50209.09091
3587,126.597873,18,Public,-83.675476,33.314864,GA,50209.09091
3588,176.1222781,18,Semi Private,-83.78685,31.134924,GA,50209.09091
3589,NA,9,Public,-83.734817,31.186919,GA,50209.09091
3590,608.8138612,36,Semi Private,-84.716038,33.389399,GA,50209.09091
3591,343.64963,18,Semi Private,-84.777911,33.416581,GA,50209.09091
3592,284.2429681,18,Semi Private,-84.731929,33.374887,GA,50209.09091
3593,362.9355307,18,Public,-84.698222,33.465156,GA,50209.09091
