course_id,acreage,holes,course_type,longitude,latitude,state,state_land_value
10387,NA,18,Municipal,-75.888333,44.34608,NY,374009.0909090909
10388,52.84521682668758,9,Public,-78.525943,42.086903,NY,374009.0909090909
10389,NA,9,Public,-74.042024,42.751276,NY,374009.0909090909
10390,174.72491250830905,18,Public,-74.013877,42.723128,NY,374009.0909090909
10391,NA,9,Public,-73.973102,42.709468,NY,374009.0909090909
10392,NA,18,Private,-72.134369,40.98384,NY,374009.0909090909
10393,296.1975438460403,18,Public,-73.566795,41.833719,NY,374009.0909090909
10394,109.94187069704005,18,Municipal,-78.809465,42.961067,NY,374009.0909090909
10395,154.99286683667026,27,Municipal,-78.767615,42.991402,NY,374009.0909090909
10396,NA,9,Public,-78.822711,43.044236,NY,374009.0909090909
10397,151.8691384459156,18,Municipal,-74.196439,42.962544,NY,374009.0909090909
10398,30.87069000611319,9,Public,-79.074868,42.635418,NY,374009.0909090909
10399,192.28996944355268,18,Public,-76.173355,42.09531,NY,374009.0909090909
10400,112.22887092726046,18,Public,-76.169416,42.01654,NY,374009.0909090909
10401,48.18652584811565,9,Public,-78.43268,42.512552,NY,374009.0909090909
10402,86.49116595248204,18,Public,-78.428599,42.551548,NY,374009.0909090909
10403,NA,18,Semi Private,-73.87204,41.025609,NY,374009.0909090909
10404,139.7038913302217,18,Private,-73.735168,41.141087,NY,374009.0909090909
10405,182.6379071292269,18,Semi Private,-73.684689,41.151203,NY,374009.0909090909
10406,51.2163620096627,9,Public,-79.412352,42.071839,NY,374009.0909090909
10407,62.96844462724396,9,Private,-78.290998,42.865646,NY,374009.0909090909
10408,80.03573014906557,18,Public,-78.342295,42.846833,NY,374009.0909090909
10409,51.94003556999246,9,Private,-76.530229,42.902541,NY,374009.0909090909
10410,NA,9,Public,-76.644228,42.961599,NY,374009.0909090909
10411,135.8261187418532,18,Public,-76.53616,42.944689,NY,374009.0909090909
10412,NA,9,Public,-76.702637,42.75481,NY,374009.0909090909
10413,46.13804176191956,9,Private,-73.670878,44.447115,NY,374009.0909090909
10414,149.20203808338476,18,Public,-73.548885,42.591659,NY,374009.0909090909
10415,141.3001577251228,18,Public,-77.767429,42.88362,NY,374009.0909090909
10416,21.94944012309087,18,Municipal,-73.338249,40.63386,NY,374009.0909090909
10417,13.927319570507954,9,Municipal,-73.317129,40.703571,NY,374009.0909090909
10418,37.2881667634955,18,Municipal,-73.282554,40.62435,NY,374009.0909090909
10419,NA,9,Public,-75.465496,42.389953,NY,374009.0909090909
10420,NA,9,Public,-76.336807,43.130628,NY,374009.0909090909
10421,110.06892244873124,18,Public,-76.317012,43.131404,NY,374009.0909090909
10422,141.63102109402465,18,Public,-76.295758,43.199117,NY,374009.0909090909
10423,NA,9,Public,-76.293157,43.126957,NY,374009.0909090909
10424,66.88417490465181,18,Public,-76.271201,43.177535,NY,374009.0909090909
10425,NA,9,Public,-76.320055,43.163299,NY,374009.0909090909
10426,102.02889350375077,18,Public,-73.951169,43.020754,NY,374009.0909090909
10427,NA,18,Public,-73.807174,42.969955,NY,374009.0909090909
10428,190.3026185071718,45,Public,-78.143177,43.003818,NY,374009.0909090909
10429,158.02848054944565,18,Public,-78.123312,43.030554,NY,374009.0909090909
10430,118.55848622824644,18,Public,-77.300592,42.341566,NY,374009.0909090909
10431,156.47521747667497,18,Semi Private,-73.261479,40.709345,NY,374009.0909090909
10432,108.70144174153016,18,Municipal,-73.78986,40.786671,NY,374009.0909090909
10433,61.96830494185499,9,Private,-73.977167,41.512411,NY,374009.0909090909
10434,142.57535156260462,18,Semi Private,-73.68087,41.224912,NY,374009.0909090909
10435,NA,18,Private,-73.657571,41.219803,NY,374009.0909090909
10436,NA,36,Public,-78.074572,42.296238,NY,374009.0909090909
10437,108.92876785749672,18,Municipal,-72.946982,40.753157,NY,374009.0909090909
10438,64.30513081793798,9,Public,-79.389023,42.157524,NY,374009.0909090909
10439,147.97811434213838,18,Public,-76.112011999999993,42.318201,NY,374009.0909090909
10440,NA,9,Public,-74.898319,41.68998,NY,374009.0909090909
10441,128.3389972482526,27,Public,-76.938294,42.132972,NY,374009.0909090909
10442,123.35721673947164,18,Municipal,-75.921089,42.11734,NY,374009.0909090909
10443,200.8144285646268,18,Private,-75.937675,42.046162,NY,374009.0909090909
10444,82.29246656684016,18,Public,-75.94675,42.192148,NY,374009.0909090909
10445,112.74289132786484,18,Public,-78.205929,42.03536,NY,374009.0909090909
10446,NA,18,Public,-73.64626,43.557209,NY,374009.0909090909
10447,56.07161838668077,18,Public,-75.289507,43.490052,NY,374009.0909090909
10448,9.554059092918523,9,Public,-78.67998,42.943404,NY,374009.0909090909
10449,NA,18,Public,-75.289789,43.687525,NY,374009.0909090909
10450,92.92624880889689,18,Municipal,-73.242582,40.786709,NY,374009.0909090909
10451,112.02744785691247,18,Public,-76.13279,43.210659,NY,374009.0909090909
10452,164.3241156997773,18,Semi Private,-73.542386,41.405573,NY,374009.0909090909
10453,47.55530910929094,9,Public,-73.578296,41.368828,NY,374009.0909090909
10454,171.06401086441173,18,Semi Private,-73.836426,41.144875,NY,374009.0909090909
10455,168.7949953821201,18,Private,-72.3310342,40.9451799,NY,374009.0909090909
10456,54.46835539872739,9,Private,-72.3016,40.930998,NY,374009.0909090909
10457,NA,18,Semi Private,-72.3434662,40.9691278,NY,374009.0909090909
10458,242.5570085543676,36,Public,-75.922485,43.153862,NY,374009.0909090909
10459,137.3209072273048,18,Public,-75.698612,44.519574,NY,374009.0909090909
10460,NA,18,Public,-77.996839,43.21781,NY,374009.0909090909
10461,145.07930039560307,18,Public,-77.867104,43.223101,NY,374009.0909090909
10462,66.45462726178701,36,Public,-77.857842,43.248495,NY,374009.0909090909
10463,25.862100242673343,18,Municipal,-73.892685,40.888899,NY,374009.0909090909
10464,43.46211256080427,9,Municipal,-73.88056,40.890283,NY,374009.0909090909
10465,182.238353200942,36,Municipal,-73.80855,40.8733,NY,374009.0909090909
10466,NA,18,Private,-73.833674,40.94098,NY,374009.0909090909
10467,162.7922433059459,18,Municipal,-74.020584,40.617183,NY,374009.0909090909
10468,248.04927884451752,18,Municipal,-73.913922,40.600553,NY,374009.0909090909
10469,NA,18,Public,-74.525057,44.767101,NY,374009.0909090909
10470,NA,18,Municipal,-78.865418,42.929966,NY,374009.0909090909
10471,93.7917464044687,9,Municipal,-78.824145,42.830141,NY,374009.0909090909
10472,63.016096051687605,9,Municipal,-78.801295,42.845426,NY,374009.0909090909
10473,35.01225039321177,18,Municipal,-78.733722,43.083123,NY,374009.0909090909
10474,48.03064803900466,9,Public,-73.455729,42.940131,NY,374009.0909090909
10475,127.80237980931096,18,Semi Private,-77.844745,42.972357,NY,374009.0909090909
10476,NA,18,Public,-74.971124,41.760898,NY,374009.0909090909
10477,NA,18,Semi Private,-72.745908,40.934205,NY,374009.0909090909
10478,45.86510633436057,18,Public,-72.749732,40.913444,NY,374009.0909090909
10479,158.7933713345798,18,Public,-76.365916,43.048772,NY,374009.0909090909
10480,51.23994445471176,18,Public,-76.337359,43.035976,NY,374009.0909090909
10481,NA,18,Public,-76.284413,43.051169,NY,374009.0909090909
